categoryId,type,target,reading,meaning,example,exampleMeaning,question,optionA,optionB,optionC,optionD,answer
n3-work-school,grammar,ことになっている,,be scheduled or decided,授業中はスマホを使わないことになっています。,It is decided that phones are not used during class.,Choose the grammar pattern that best fits this sentence meaning: It is decided that phones are not used during class.,ように,ことになっている,ばかり,ことになる,1
n3-work-school,grammar,ことになっている,,be scheduled or decided,資料は前日までに提出することになっています。,It is decided that materials are submitted by the day before.,Choose the grammar pattern that best fits this sentence meaning: It is decided that materials are submitted by the day before.,以上,ことになっている,てくれる,まま,1
n3-work-school,grammar,ことになっている,,be scheduled or decided,会議は毎週月曜日に行うことになっています。,The meeting is scheduled to be held every Monday.,Choose the grammar pattern that best fits this sentence meaning: The meeting is scheduled to be held every Monday.,以内,ても,ことになっている,ばかり,2
n3-work-school,grammar,ことになっている,,be scheduled or decided,学校では名札をつけることになっています。,At school it is decided that name tags are worn.,Choose the grammar pattern that best fits this sentence meaning: At school it is decided that name tags are worn.,てある,ながら,べき,ことになっている,3
n3-work-school,grammar,ようになる,,come to be able to or come to do,毎日練習して漢字が読めるようになりました。,After practicing every day I became able to read kanji.,Choose the grammar pattern that best fits this sentence meaning: After practicing every day I became able to read kanji.,ようになる,までに,ようにする,ために,0
n3-work-school,grammar,ようになる,,come to be able to or come to do,日本語でメールが書けるようになりました。,I became able to write emails in Japanese.,Choose the grammar pattern that best fits this sentence meaning: I became able to write emails in Japanese.,ないと,なくてもいい,ようになる,より,2
n3-work-school,grammar,ようになる,,come to be able to or come to do,早起きするようになりました。,I came to wake up early.,Choose the grammar pattern that best fits this sentence meaning: I came to wake up early.,だけ,ようになる,ために,ばよかった,1
n3-work-school,grammar,ようになる,,come to be able to or come to do,仕事に慣れて、ミスが少なくなるようになりました。,After getting used to work I came to make fewer mistakes.,Choose the grammar pattern that best fits this sentence meaning: After getting used to work I came to make fewer mistakes.,ようになる,てある,てもらえませんか,てほしい,0
n3-work-school,grammar,ようになる,,come to be able to or come to do,授業で質問できるようになりました。,I became able to ask questions in class.,Choose the grammar pattern that best fits this sentence meaning: I became able to ask questions in class.,ことになっている,ほど,ようになる,そうだ,2
n3-work-school,grammar,てしまう,,do completely or unfortunately,大事なファイルを消してしまいました。,I accidentally deleted an important file.,Choose the grammar pattern that best fits this sentence meaning: I accidentally deleted an important file.,せいで,そうだ,てしまう,ことになっている,2
n3-work-school,grammar,てしまう,,do completely or unfortunately,宿題を家に忘れてしまいました。,I unfortunately forgot my homework at home.,Choose the grammar pattern that best fits this sentence meaning: I unfortunately forgot my homework at home.,以内,ば,ておく,てしまう,3
n3-work-school,grammar,てしまう,,do completely or unfortunately,レポートを全部書いてしまいました。,I finished writing the whole report.,Choose the grammar pattern that best fits this sentence meaning: I finished writing the whole report.,そうだ,ずつ,てしまう,かもしれない,2
n3-work-school,grammar,てしまう,,do completely or unfortunately,会議の時間を間違えてしまいました。,I unfortunately got the meeting time wrong.,Choose the grammar pattern that best fits this sentence meaning: I unfortunately got the meeting time wrong.,てはいけない,以内,てもらえませんか,てしまう,3
n3-work-school,grammar,てしまう,,do completely or unfortunately,資料を印刷してしまいましょう。,Let us finish printing the materials.,Choose the grammar pattern that best fits this sentence meaning: Let us finish printing the materials.,なければならない,ずつ,てはいけない,てしまう,3
n3-work-school,grammar,ために,,in order to,試験に合格するために毎日勉強しています。,I study every day in order to pass the exam.,Choose the grammar pattern that best fits this sentence meaning: I study every day in order to pass the exam.,までに,ために,まま,たところ,1
n3-work-school,grammar,ために,,in order to,発表のために資料を作りました。,I made materials for the presentation.,Choose the grammar pattern that best fits this sentence meaning: I made materials for the presentation.,てみる,ても,たら,ために,3
n3-work-school,grammar,ために,,in order to,新しい仕事を探すために履歴書を書きました。,I wrote a resume in order to look for a new job.,Choose the grammar pattern that best fits this sentence meaning: I wrote a resume in order to look for a new job.,と,ために,について,として,1
n3-work-school,grammar,ために,,in order to,日本語を上達させるためにニュースを読みます。,I read the news in order to improve my Japanese.,Choose the grammar pattern that best fits this sentence meaning: I read the news in order to improve my Japanese.,として,かもしれない,ために,ように,2
